baseline,2.11817
0,1
5.0,0.9778424305404082
10.0,0.9133022397683057
15.0,0.8117022020025872
20.0,0.6808523598038525
25.0,0.5300606314461578
30.0,0.3692631919930446
35.0,0.20831440830834677
40.0,0.05654154377261773
45.0,0.07945213545250748
50.0,0.19151711532874963
55.0,0.2762653319115213
60.0,0.3311733010643654
65.0,0.3557746032293073
70.0,0.3514790190620059
75.0,0.32135914843875285
80.0,0.26984384807719225
85.0,0.20239443356395817
90.0,0.12508919098825455
95.0,0.04425903249280221
100.0,0.034418547447320556
105.0,0.1047584639339032
110.0,0.16264484012494201
115.0,0.2046188187803103
120.0,0.2286293422563148
125.0,0.23404641667226928
130.0,0.22160977670572019
135.0,0.19332108481502439
140.0,0.15221410087287682
145.0,0.10208953047323176
150.0,0.047201006990437964
155.0,0.008236707340849473
160.0,0.05971808846369693
165.0,0.10391127307493045
170.0,0.13784102918866448
175.0,0.15953892345673723
180.0,0.16805250907218217
185.0,0.1634742522349686
190.0,0.14686637737772712
195.0,0.12013545607411476
200.0,0.0858462468801801
