baseline,2.11817
0,1
5.0,0.9769635736663884
10.0,0.9102420739333467
15.0,0.8061297740621916
20.0,0.6733109619088057
25.0,0.5215931076823819
30.0,0.36104268803484835
35.0,0.20137254588239586
40.0,0.05158043734309026
45.0,0.08189023631709284
50.0,0.19163816468011438
55.0,0.2743556218072032
60.0,0.3277497014200302
65.0,0.3514366400817435
70.0,0.34680039566170257
75.0,0.3168136768347884
80.0,0.2657717904923508
85.0,0.1990036437012296
90.0,0.12247786146974268
95.0,0.0424381143714523
100.0,0.035394938290066874
105.0,0.10503915883535782
110.0,0.16227966466727164
115.0,0.20368755669860003
120.0,0.22721758523765564
125.0,0.2322409998638558
130.0,0.2194981593427674
135.0,0.19099356894301558
140.0,0.14976810422377188
145.0,0.09963349646607009
150.0,0.04485464238053389
155.0,0.010286595720321251
160.0,0.061433812167304626
165.0,0.10512560486042277
170.0,0.13844730488970275
175.0,0.15946584138708222
180.0,0.16727507126755337
185.0,0.16202166902897136
190.0,0.14482438560695982
195.0,0.11764219213175758
200.0,0.08308204204070137
