baseline,2.11817
0,1
5.0,0.9764289322333745
10.0,0.9085564092077594
15.0,0.8034677507803083
20.0,0.6702997872172712
25.0,0.5189028120798224
30.0,0.359158284298026
35.0,0.2005162377307971
40.0,0.05175784355359787
45.0,0.08111153695088623
50.0,0.190434902400058
55.0,0.27309161369625606
60.0,0.3266859987812421
65.0,0.35070627663604637
70.0,0.3464084846394637
75.0,0.3166665878678743
80.0,0.2657203379807733
85.0,0.19888721944557697
90.0,0.12216269187595478
95.0,0.041857018831943864
100.0,0.03633607131557556
105.0,0.10620202069682437
110.0,0.16355606376142984
115.0,0.20491300032497384
120.0,0.22821342973851474
125.0,0.23284800095356162
130.0,0.21960415073116113
135.0,0.1905511505653594
140.0,0.1487999058487038
145.0,0.09822649624852
150.0,0.043148430068991
155.0,0.012157477082755394
160.0,0.06325268457920495
165.0,0.10673885312424915
170.0,0.13971810722933525
175.0,0.16029519571366885
180.0,0.1676084055528428
185.0,0.1618498063911508
190.0,0.14418037727913202
195.0,0.11659539757172288
200.0,0.08173014543592716
