baseline,2.11817
0,1
5.0,0.9771383303688768
10.0,0.9108913338690895
15.0,0.8074195277285287
20.0,0.6752327845814599
25.0,0.5239773276519398
30.0,0.36360949805469267
35.0,0.20379809772881682
40.0,0.053568558985887436
45.0,0.08064417320156692
50.0,0.19119677861785103
55.0,0.27474944903473547
60.0,0.3288917819065279
65.0,0.3531584773082445
70.0,0.3488866678693591
75.0,0.3190366246968412
80.0,0.26791846679859527
85.0,0.20089319043409626
90.0,0.12397083871991048
95.0,0.04344414502718506
100.0,0.034944971118456576
105.0,0.10510781744274814
110.0,0.16281898088210753
115.0,0.20460299233680415
120.0,0.22838874054555566
125.0,0.23353931460731678
130.0,0.22080339761376944
135.0,0.19220637951330366
140.0,0.15081652067597992
145.0,0.10047391898301936
150.0,0.04546917014401826
155.0,0.00991090461139346
160.0,0.06126006631575328
165.0,0.1051421352660939
170.0,0.13863139267281646
175.0,0.1597945650380243
180.0,0.1677257998867673
185.0,0.16257083306202436
190.0,0.1454457467707382
195.0,0.11830581791987035
200.0,0.08375452211172515
