baseline,8.516709,9.478886,10.54976,11.74162,13.0681
0,1,1,1,1,1
5,0.99313866,0.99380579,0.99476263,0.99567847,0.99600359
10,0.97353149,0.97617438,0.97979196,0.98321535,0.98455442
15,0.94335623,0.94912137,0.95677172,0.96389297,0.96673355
20,0.90485694,0.91496984,0.92762894,0.93928068,0.94402878
25,0.85959227,0.87527692,0.89386709,0.91069958,0.91780183
30,0.80841566,0.83079381,0.85622782,0.87891029,0.88893067
35,0.75202066,0.78184452,0.81489396,0.84413656,0.85780957
40,0.69133181,0.72889233,0.76995103,0.80634206,0.82438115
45,0.62739773,0.67269151,0.7217608,0.7655544,0.78850324
50,0.56111201,0.6140642,0.67092294,0.72204346,0.75014115
55,0.49319043,0.55366494,0.61807415,0.67628627,0.70949405
60,0.42436374,0.49193683,0.56370758,0.6287956,0.66698694
65,0.35548549,0.42933286,0.50812277,0.5799601,0.62305402
70,0.28745876,0.36645083,0.4515788,0.53000648,0.57806568
75,0.22106841,0.30400467,0.39446092,0.47908955,0.53220871
80,0.15698126,0.24265946,0.33730233,0.42742434,0.48556151
85,0.09591143,0.18292068,0.28066663,0.37535716,0.43820267
90,0.03901379,0.12524708,0.22503127,0.32333077,0.39029622
95,0.01874891,0.0702282,0.17073679,0.2717821,0.34214603
100,0.06529439,0.01999225,0.11810247,0.22105604,0.29412531
105,0.10856772,0.03342037,0.06761979,0.17139882,0.24659405
110,0.14658919,0.07743442,0.0211664,0.12303385,0.19982358
115,0.17889807,0.11800192,0.02944009,0.07629271,0.15399872
120,0.20519035,0.15433978,0.07085292,0.03209803,0.10925559
125,0.22537453,0.18609641,0.10983087,0.01653748,0.06586487
130,0.23948041,0.21302184,0.14549928,0.05446839,0.02498563
135,0.24757369,0.23491491,0.17759162,0.09207106,0.02102213
140,0.24979008,0.25178982,0.20585024,0.12715406,0.05798392
145,0.24631932,0.26367876,0.23007725,0.15944516,0.09434435
150,0.2374597,0.27070069,0.25015454,0.18877764,0.1286358
155,0.22363364,0.27289557,0.26606331,0.21497167,0.16067503
160,0.20529188,0.2703984,0.27786543,0.23785335,0.19036337
165,0.18287388,0.26341024,0.28564678,0.25730754,0.21762171
170,0.15687202,0.25225562,0.28944822,0.27330834,0.24233785
175,0.12787861,0.23727588,0.28928905,0.2859016,0.26433804
180,0.09653545,0.21879208,0.28530301,0.29515422,0.28353183
185,0.06350101,0.19712874,0.27768888,0.30111064,0.29983224
190,0.0296274,0.17265107,0.26669352,0.30378875,0.3132759
195,0.00946371,0.14582558,0.25258528,0.30321559,0.32392931
200,0.04170908,0.11713671,0.23560289,0.29947166,0.33184947
