baseline,2.11817
0,1
5.0,0.9779502740220011
10.0,0.9137212414667616
15.0,0.8125219516425998
20.0,0.6820136987766148
25.0,0.5313756519338007
30.0,0.3704762855002646
35.0,0.2091684915988629
40.0,0.05685304467643604
45.0,0.07987651210074614
50.0,0.19262872260089
55.0,0.2780016764344062
60.0,0.33337593461525816
65.0,0.35821011200568864
70.0,0.3539194122658013
75.0,0.3235851693317812
80.0,0.2716702289759423
85.0,0.20366739946900664
90.0,0.1257024683577037
95.0,0.04416192223701365
100.0,0.035284933968611425
105.0,0.10631141495240626
110.0,0.16482581414614583
115.0,0.2073271940052449
120.0,0.2317298101252632
125.0,0.23735227085176047
130.0,0.224919384122984
135.0,0.19641417218087
140.0,0.15486284730186223
145.0,0.104072207855763
150.0,0.0483226569148219
155.0,0.008206213436718016
160.0,0.06072579386278664
165.0,0.10600688648707887
170.0,0.14093451958271744
175.0,0.16344350007293867
180.0,0.1724999782177608
185.0,0.16811811676124744
190.0,0.15132362022579463
195.0,0.12402634621914647
200.0,0.08881954741011137
