baseline,8.257153,8.616133,8.990722,9.381597,9.789465,10.21506,10.65917,11.12258,11.60613,12.11072,12.63723,13.18664,13.75993
0,1,1,1,1,1,1,1,1,1,1,1,1,1
5.0,0.9965350230925839,0.9960096377712103,0.9954921655174404,0.9953887887213675,0.9954512219309606,0.9955866464614586,0.995805864798268,0.996051492979446,0.9962864878238111,0.9965296116932634,0.9967452201153285,0.9967951901803467,0.9968378800024736
10.0,0.9869124270498925,0.9849874213534475,0.9830854700871744,0.9827369669564597,0.9829213736683196,0.9833732012740556,0.9842059146105185,0.9850916066731511,0.985896682304185,0.9867935971094008,0.9876224302644212,0.9877838521423775,0.9878765252479236
15.0,0.9727688111855706,0.9690500080348071,0.9653358957845698,0.9646380295557802,0.9649937244213651,0.9658319292064215,0.9674421651964811,0.9691505295583264,0.9706890015589713,0.9724403333503296,0.9740518565304506,0.9743185939665375,0.974416076555366
20.0,0.9556101735210594,0.9501662472483732,0.9447026516491013,0.9437525978092484,0.9443392901599914,0.9456067352422658,0.9480160127036729,0.9505618486353894,0.9528453582512941,0.9554579298224397,0.9578538199434039,0.9581364126589158,0.9581398232312694
25.0,0.9361215820032793,0.9292814438159575,0.9224396280051401,0.9215130244394476,0.9225344487074083,0.9243705395109914,0.927640423465836,0.9310343766468792,0.9340377275836131,0.9374559520444636,0.9405712731337307,0.9408124736612231,0.9406049784626959
30.0,0.9143946415439375,0.9064786420454602,0.8986560317204484,0.8980936873477242,0.8998480958875863,0.9025088033337332,0.9068160103559643,0.911180465951611,0.9149858928884134,0.9192321783969184,0.9230530513769201,0.9232879866725826,0.922845092328464
35.0,0.8905217173623263,0.8817264694630135,0.8731616054174454,0.8731882853148224,0.8759157882119714,0.8796508722594167,0.8852236154938345,0.8907693810513642,0.8955688405073924,0.9007851181862855,0.9054165529526432,0.9058004999269506,0.9052216817851512
40.0,0.8648181539105434,0.8553157737271128,0.8461378168381475,0.8468074757220523,0.850572423533544,0.8554795416125822,0.8624515749230388,0.869342388613614,0.8753218309500125,0.8816917793944063,0.8873110846333003,0.8880713347575951,0.8875454027271347
45.0,0.8376477364224976,0.8276969144225599,0.8180993080235581,0.819416297735769,0.8241568335685622,0.8301709758304009,0.83849239011635,0.8467341621386973,0.8539588884208956,0.8615875040862178,0.8683308377685146,0.8696592931229374,0.8693820405834398
50.0,0.8091461449018585,0.7991063260624094,0.7894276424938441,0.7915026629786248,0.7972078601648895,0.8042419479256043,0.8137735095776036,0.8232338932793216,0.8316106207745045,0.8404551276344343,0.8483363987187846,0.8503083754526302,0.8503830926893309
55.0,0.7793103794305792,0.7695045944586395,0.7601220030170996,0.7631919904741342,0.7700011108244188,0.7780981042931047,0.7887698636925107,0.7993203327687285,0.8086999136168795,0.8186129311111844,0.8275115124695461,0.8300853658511462,0.8304837647411446
60.0,0.7482092944106096,0.7388428095157779,0.7300134488389379,0.7342876665149798,0.7424141183391255,0.7517551964002416,0.7636553096974206,0.7753017416153833,0.7856237848969114,0.7964766174210326,0.806247656478902,0.8093070549102584,0.8099121797750357
65.0,0.7160530933768656,0.7072685846438228,0.6991096264711671,0.7046460779678617,0.7141992464575792,0.7249554718750159,0.7382578846970865,0.751145114436632,0.7624999501104027,0.7742925877254273,0.7848682440167295,0.7883548273321844,0.78904103479095
70.0,0.6830473742015306,0.6750372785582293,0.6676579708172302,0.6743949489902975,0.685317560771467,0.697506687568347,0.7123084537227371,0.7265939725031247,0.7391566335581373,0.7520214319732711,0.7634712041927483,0.7674471641743976,0.7681838900788458
75.0,0.6492680146889863,0.6422928295770061,0.6359082136407316,0.6438336052095568,0.6560080225786451,0.6695011290967885,0.6857258942570474,0.7014366527359539,0.7153316770935682,0.72943145203232,0.7419179219750014,0.7465604913413129,0.7474499449843666
