baseline,8.516709, 9.478886, 10.54976, 11.74162, 13.06814
0,1,1,1,1,1
5,0.99282006,0.9931191 ,0.99410521,0.9950979 ,0.99525376
10,0.97372458,0.9746467 ,0.97802363,0.98146288,0.9820098
15,0.94801259,0.94937189,0.95547153,0.96180384,0.96247568
20,0.92022552,0.92202171,0.93044916,0.93929711,0.93953398
25,0.89193893,0.89486658,0.90549312,0.91635497,0.91568273
30,0.86252909,0.8676855 ,0.88106261,0.89396318,0.89238647
35,0.83138792,0.83939819,0.85631887,0.87183738,0.86991337
40,0.79904023,0.80968971,0.8304062 ,0.84916404,0.84771575
45,0.76643682,0.77929244,0.80331199,0.8253982 ,0.82503161
50,0.73385114,0.74909437,0.77574607,0.80064863,0.80143726
55,0.70084158,0.71926814,0.7484488 ,0.77551458,0.77705996
60,0.6671002 ,0.6893089 ,0.72158725,0.75060486,0.75244175
65,0.63293753,0.65876508,0.69475824,0.72613127,0.72816872
70,0.5988667 ,0.6277636 ,0.66747587,0.7018476 ,0.70453158
75,0.56497196,0.59682508,0.63964611,0.67732251,0.68142059
80,0.5309338 ,0.56626099,0.61161714,0.65230127,0.65844971
85,0.49658574,0.53588226,0.58381206,0.62688313,0.63523882
90,0.46220771,0.50530271,0.5563495 ,0.6014101 ,0.61164063
95,0.42819093,0.47442732,0.52897475,0.57618609,0.58781391
100,0.39460104,0.44357024,0.50135746,0.55125587,0.56407863
105,0.36122529,0.41311339,0.47342017,0.52640375,0.54070221
110,0.3279936 ,0.38312827,0.44541687,0.50135168,0.51773286
115,0.29516545,0.35338665,0.4176955 ,0.47598927,0.49498978
120,0.26305578,0.32370812,0.39040593,0.45045953,0.4721922
125,0.23170341,0.29422625,0.36341811,0.4250481 ,0.44914676
130,0.20095259,0.26527357,0.33650764,0.39997628,0.42587018
135,0.17078761,0.23706013,0.30962012,0.37526245,0.40256513
140,0.14144348,0.2094985 ,0.28295333,0.35075165,0.37949388
145,0.11316276,0.18240128,0.25679647,0.32627737,0.35681659
150,0.08595255,0.15575325,0.2312947 ,0.30182136,0.33452246
155,0.0596762 ,0.1297879 ,0.20636757,0.27754843,0.3124509
160,0.03437714,0.1047511 ,0.18183708,0.25369699,0.29043377
165,0.01078615,0.08068028,0.15764274,0.23041883,0.26841447
170,0.01405908,0.05741865,0.13393041,0.20769429,0.24649757
175,0.03530034,0.0348828 ,0.11094365,0.18538419,0.22489561
180,0.05574942,0.01343006,0.08881156,0.16337028,0.20379713
185,0.07510804,0.00907416,0.06747525,0.14167086,0.18327911
190,0.09318212,0.02809377,0.04678976,0.12044304,0.16326541
195,0.10983485,0.04662318,0.02673711,0.0998759 ,0.14360876
200,0.12511759,0.06431604,0.00807136,0.08006299,0.12419981
