baseline,8.516709, 9.478886, 10.54976, 11.74162, 13.06814
0,1,1,1,1,1
5,0.99687521,0.99698417,0.99733583,0.99771357,0.99776424
10,0.98808088,0.98853937,0.98984734,0.99122632,0.99144846
15,0.97490557,0.97597476,0.97869658,0.98148526,0.98189152
20,0.95860964,0.96071884,0.96518433,0.9696254 ,0.97020971
25,0.93992808,0.94363999,0.95024588,0.95655461,0.95739042
30,0.91909037,0.92499558,0.93422445,0.94271684,0.94403294
35,0.89619223,0.90473308,0.91704204,0.92812043,0.93030251
40,0.87145271,0.88287921,0.89854258,0.91256391,0.9160301
45,0.84515551,0.85965221,0.87875707,0.89589466,0.90095698
50,0.81747678,0.83530934,0.85789305,0.87814791,0.88492535
55,0.78847038,0.80998031,0.83617705,0.85951505,0.86796907
60,0.75820379,0.7836449 ,0.81371254,0.84020492,0.8502871
65,0.72683088,0.75629171,0.79045704,0.82031738,0.83209283
70,0.69453882,0.72800734,0.7663363 ,0.79981667,0.81352126
75,0.66146054,0.69897502,0.74136946,0.77860727,0.79456016
80,0.62765835,0.66933291,0.71569135,0.75664218,0.77510206
85,0.5932076 ,0.63913108,0.68946034,0.73398043,0.75504101
90,0.55824972,0.60836695,0.6627626 ,0.71075875,0.73434117
95,0.52294203,0.57709226,0.63559894,0.68710923,0.71308804
100,0.48739171,0.54543251,0.6079417 ,0.66309069,0.69141784
105,0.4516637 ,0.51352884,0.57981751,0.63868351,0.66946048
110,0.41584432,0.4814622 ,0.55133357,0.61384474,0.64727135
115,0.38007024,0.44925407,0.52262065,0.58857592,0.62482249
120,0.34448847,0.41693492,0.49376116,0.5629507 ,0.6020531
125,0.30920226,0.38459671,0.46476892,0.53708468,0.57892072
130,0.27428166,0.35237317,0.43563507,0.51107552,0.55545747
135,0.23981641,0.32037602,0.40639021,0.4849612 ,0.531755
140,0.20593016,0.28865645,0.37712771,0.45872732,0.50792612
145,0.17274801,0.25724507,0.34796691,0.43235426,0.48405116
150,0.14035965,0.22620008,0.3189935 ,0.40586538,0.46014714
155,0.10882706,0.19563119,0.29023811,0.37933926,0.43618195
160,0.0782348 ,0.16564775,0.26170536,0.35287896,0.41211522
165,0.04872715,0.13632144,0.23342488,0.32656468,0.38794479
170,0.02065803,0.10768132,0.20547578,0.30042699,0.36372439
175,0.00924979,0.07976802,0.17796374,0.27446007,0.33954625
180,0.03398407,0.05267897,0.15096442,0.24866186,0.31549882
185,0.05862815,0.02663527,0.12450893,0.22306859,0.29163369
190,0.08204181,0.00534434,0.09860649,0.19775713,0.26795089
195,0.1040764 ,0.02423013,0.07328669,0.17281487,0.24442463
200,0.12467127,0.04733952,0.04863907,0.14830255,0.22104034
