baseline,8.516709,9.478886,10.54976,11.74162,13.06814
0,1,1,1,1,1
5.0,0.9933367046700795,0.9937549419977753,0.994744011390016,0.9957151650310548,0.9960267509259558
10.0,0.9756995607682281,0.9770526458958715,0.9804446988720993,0.9838195182573394,0.9849534424992349
15.0,0.952171375785602,0.9543707462324144,0.9604993986151269,0.9667302445704581,0.9686590406365156
20.0,0.9270399374536478,0.9300676004523858,0.9385277052848939,0.9472574180508486,0.9495787537047496
25.0,0.9016493811889621,0.9061257556578087,0.9167483710044186,0.927487743251129,0.9297902868670329
30.0,0.8751756060250931,0.8821394897679999,0.8954303521031641,0.9081936759449171,0.9104574715605148
35.0,0.8468202007993384,0.8569027050243199,0.8736449613947126,0.8889943802109583,0.8917028781604674
40.0,0.8169348862511763,0.8299813936632277,0.8504810746032786,0.8690495216360676,0.8729502625757778
45.0,0.7863528137257028,0.8019922261983881,0.825861981687695,0.8477984490099555,0.8534667567727295
50.0,0.7553058626279406,0.7737452410777805,0.8004233612018653,0.8253125561698623,0.8328448979166643
55.0,0.7233689458276462,0.7454034984738297,0.7748524273070792,0.8021376416412103,0.8111859326567894
60.0,0.6902711700707347,0.7164996890113448,0.7493158718197382,0.7788416387052884,0.788978877322295
65.0,0.6563526946241605,0.68663373837265,0.723450722804656,0.7556319386224216,0.7667531120411186
70.0,0.622156100548719,0.655961323448096,0.6968200724158234,0.7322948105859541,0.744787298216274
75.0,0.5878118264593245,0.6250271305232152,0.6693626288429467,0.7084466276066838,0.7229993648792786
80.0,0.5530516824841141,0.5941753739638926,0.6414426401131633,0.683870253464552,0.7010624974629462
85.0,0.5177463158489551,0.5632742357335895,0.6135007693128472,0.6586821222695892,0.6786566545864822
90.0,0.4821918715704126,0.5319924701445558,0.5856933119155148,0.6332313315819306,0.6556668738582743
95.0,0.4467860201691145,0.5002669632845163,0.5578238343468199,0.607838763480627,0.6322621828017033
100.0,0.4116069624297988,0.468413309003226,0.529613534579756,0.5825881094060291,0.6087581803334468
105.0,0.3764631990829799,0.4368050774415121,0.5010090472189909,0.5573182460641468,0.5854338966784708
110.0,0.34130442947423023,0.4055157580162151,0.47225860680736353,0.5318009143755619,0.56237611613422
115.0,0.3064014098424269,0.374332155841298,0.4436917287328033,0.5059510048935513,0.5394648201626456
120.0,0.2720767888562428,0.343089395643052,0.4154477574060636,0.47990707651654335,0.5164831522024479
125.0,0.2383791038340843,0.3119253711561237,0.38740148118403667,0.4539324866128613,0.4932790674215758
130.0,0.20515858404206924,0.28117183641346355,0.359340665529079,0.4282277225462782,0.4698752560042446
135.0,0.1723963258666373,0.2510413596456619,0.3312153792155232,0.40280472873721773,0.4464508698269184
140.0,0.14032257371563972,0.2214570598744695,0.30321665101215917,0.3775152760947511,0.42323366388062705
145.0,0.10918788077756943,0.19223595265156446,0.2756258588300087,0.3522011443549547,0.4003600566288744
150.0,0.07903011805527659,0.16335482652516103,0.2485886162565342,0.3268429492812422,0.37781519361862737
155.0,0.04977117481214219,0.1350297962201184,0.2220330067529754,0.30159351044324084,0.35545203296022393
160.0,0.021674720433631375,0.10750173583170088,0.195786892056216,0.2766770984301927,0.3331162893136338
165.0,0.008741944753190175,0.0808272331363313,0.16978169757422812,0.2522394688670837,0.3107527153969848
170.0,0.03330968878633207,0.054893219038273926,0.1441418562527785,0.2282658930571761,0.2884503100778308
175.0,0.05806825024718326,0.02970242549100059,0.11909035678981707,0.20462526032975523,0.2663960780207254
180.0,0.08181458783853049,0.006913382738919074,0.09475674591255907,0.1811985082695294,0.24475937236223055
185.0,0.10443475022151613,0.01985977773640749,0.07110633289892918,0.1579878829715976,0.2236112386429445
190.0,0.12572741563667145,0.042138323497491276,0.0480362938835492,0.1351248491253393,0.20288523221714072
195.0,0.14553356494513148,0.06366151019924972,0.025611565860919408,0.11277767299049,0.1824461445328593
200.0,0.16387607287636677,0.08435110515062358,0.006092977643836429,0.09103748206278532,0.16218511181383463
