baseline,8.516709, 9.478886, 10.54976, 11.74162, 13.06814
0,1,1,1,1,1
5,0.98876191,0.98944093,0.99108   ,0.99260654,0.99278474
10,0.95946561,0.96146446,0.96694747,0.972143  ,0.97271468
15,0.92163012,0.92425599,0.93370385,0.94295014,0.9433146
20,0.88316964,0.8857428 ,0.89788061,0.91011064,0.90917912
25,0.84638623,0.8495258 ,0.86353437,0.87747081,0.87429038
30,0.80961539,0.81487161,0.83126429,0.84657933,0.84099229
35,0.77146216,0.77966599,0.7995469 ,0.81694498,0.80970435
40,0.73281144,0.74325423,0.76688393,0.78723464,0.77955711
45,0.69535121,0.7068801 ,0.73321896,0.75656075,0.74932374
50,0.65942636,0.67205331,0.69972679,0.72510091,0.71832253
55,0.62399593,0.63897706,0.6676329 ,0.69383055,0.6867579
60,0.58829582,0.60664753,0.63717772,0.66374088,0.65549437
65,0.55278468,0.57415506,0.60763461,0.6351756 ,0.62548994
70,0.51831949,0.54164656,0.57813533,0.6077267 ,0.59721607
75,0.48492251,0.50996427,0.54846808,0.58067263,0.57051021
80,0.45185762,0.47958854,0.51916311,0.55356488,0.54474941
85,0.41871379,0.45010222,0.49088274,0.52652091,0.51929713
90,0.38595328,0.42075555,0.46378422,0.50005193,0.49388607
95,0.35424045,0.39132566,0.437392  ,0.474614  ,0.4687163
100,0.32358637,0.36232296,0.41110915,0.45025065,0.44426537
105,0.29345132,0.3343617 ,0.38476395,0.42658603,0.42093165
110,0.26358136,0.30748022,0.35873251,0.40313844,0.39877741
115,0.23437778,0.28116691,0.33353688,0.37968717,0.37750849
120,0.20635703,0.25499585,0.30935278,0.35640939,0.35665571
125,0.17949957,0.2291156 ,0.28587183,0.33370228,0.33588631
130,0.15340192,0.20404764,0.26261923,0.31185047,0.31517599
135,0.12792659,0.1801039 ,0.23941154,0.29080346,0.29478903
140,0.10342902,0.15706976,0.21650152,0.27022468,0.27507581
145,0.08028678,0.13454435,0.19431366,0.24975569,0.25621771
150,0.05842931,0.11243584,0.1730456 ,0.22928013,0.23812576
155,0.03751684,0.0910936 ,0.15252283,0.20898729,0.22046482
160,0.01756832,0.07090162,0.13240762,0.1892019 ,0.20288626
165,0.00398828,0.05187816,0.11255864,0.17012732,0.1852168
170,0.01963333,0.03370568,0.0931802 ,0.15170514,0.16754553
175,0.03565946,0.01621935,0.07464284,0.13369182,0.15014334
180,0.05075096,0.00332225,0.05713794,0.11587861,0.13326729
185,0.06489872,0.01717821,0.04054609,0.09827515,0.11701179
190,0.07781586,0.03163769,0.02460753,0.08111491,0.10124881
195,0.0892845 ,0.04511243,0.00938341,0.06468679,0.08574382
200,0.09944994,0.05784529,0.00688265,0.04913216,0.0703221
